Volcano Number,Volcano Name,rgi_region,Latitude,Longitude,n_glac,A_glac_km2,LR_s,LR_p,LR_r,MK_s,MK_p,MK_r,SR_r,SR_p,Erupted,f_erupt
320160,Silverthrone,02_western_canada_usa,51.5179,-126.1133,17,595.412097796421,-0.008323486065379866,0.4477693789271451,-0.19732678530574932,-5.951557936507923,0.4837557864964521,-0.1323529411764706,-0.14705882352941177,0.5732772908660002,0,0.0
320170,Bridge River Cones,02_western_canada_usa,50.8,-123.4,50,145.39249884585598,-0.005387594458135437,0.36833098504600637,-0.12996974274770037,-0.9577027027027012,0.35750255359020766,-0.09061224489795919,-0.12403361344537814,0.39078878888414914,0,0.0
320180,Meager,02_western_canada_usa,50.63,-123.5,27,35.837037136275704,0.025283947033214835,0.009215932301745944,0.49154613581311246,10.029771428571426,0.019551053507286476,0.32193732193732194,0.47008547008547,0.013351101366806986,0,0.0
320190,Garibaldi Lake,02_western_canada_usa,49.933,-123.0,32,57.14418762988733,-0.00846326708774025,0.4800346523553157,-0.1675901868446458,-6.914702991452985,0.06688303453312439,-0.22983870967741934,-0.04360902255639097,0.8551479470173743,0,0.0
320200,Garibaldi,02_western_canada_usa,49.85,-123.0,28,70.49610063362749,-0.0062771066010959276,0.6646031417829557,-0.1064076957527248,10.112452678571431,0.02830927664060634,0.2962962962962963,0.18070175438596495,0.4591089856621523,0,0.0
320811,Cayley Volcanic Field,02_western_canada_usa,50.12,-123.28,27,27.637610299645537,-0.013760949767214738,0.14178829966253495,-0.29034735888819874,-3.3556695652173896,0.5594130972023401,-0.08262108262108261,-0.18192918192918192,0.36376630923288655,0,0.0
321010,Baker,02_western_canada_usa,48.777,-121.813,70,48.03242537034897,-0.06681998252333848,1.2965357029300207e-10,-0.6764842541297428,-7.83373095238095,1.4457688823910075e-08,-0.46335403726708074,-0.6236549733181699,8.064835557526054e-09,0,0.0
321020,Glacier Peak,02_western_canada_usa,48.112,-121.113,78,35.57763430808257,-0.04218499977533319,1.806137204876521e-08,-0.5854327403141312,-5.483505263157895,3.2292888363372185e-09,-0.4572094572094572,-0.6040668192566927,4.763112982680129e-09,0,0.0
321030,Rainier,02_western_canada_usa,46.853,-121.76,148,91.79822951015643,-0.1479343190428391,6.985831039698923e-28,-0.7489806031253997,-5.2474348837209295,0.0,-0.6159220444934731,-0.8079937217041725,2.3305938774289563e-35,0,0.0
321040,Adams,02_western_canada_usa,46.206,-121.49,76,23.328743642951782,-0.1896859865793526,1.4319308756131038e-17,-0.7927211945684065,-9.47412696811972,0.0,-0.6666666666666666,-0.8494053315105947,3.116776588449551e-22,0,0.0
321050,St. Helens,02_western_canada_usa,46.2,-122.18,10,2.065966643234606,0.0341374397213245,0.7684471634937253,0.10707181604003664,-9.763975000000016,0.7205147871362552,-0.1111111111111111,-0.06666666666666665,0.8548130882487426,1,0.1
322010,Hood,02_western_canada_usa,45.374,-121.695,101,22.091149961737674,-0.20000003452404475,4.109186668709149e-34,-0.8819673665902766,-7.182736415882964,0.0,-0.7207920792079208,-0.8849504950495048,1.247575249086725e-34,0,0.0
322020,Jefferson,02_western_canada_usa,44.674,-121.8,30,5.499674141418425,-0.2703602992652431,2.341692235896139e-10,-0.8758122360593019,-21.809370000000012,6.0209035535052635e-09,-0.7517241379310344,-0.9101223581757508,3.150726046667503e-12,0,0.0
322070,Three Sisters,02_western_canada_usa,44.133,-121.767,126,12.72269112609911,-0.010474460620404118,0.0998784525639425,-0.14725503595185818,-0.347679761904758,0.34050674376040413,-0.057523809523809526,-0.0643029621297338,0.4743951678546884,0,0.0
322090,Bachelor,02_western_canada_usa,43.979,-121.688,3,0.856672471371402,,,,,,,,,0,0.0
